-0.9997137268	7.346345E-4
-0.9984919506	0.0017093927
-0.9962951347	0.00268392537
-0.993124937	0.0036559612
-0.9889843952	0.0046244501
-0.9838775407	0.005588428
-0.9778093585	0.0065469485
-0.9707857758	0.0074990733
-0.9628136543	0.0084438715
-0.9539007829	0.0093804197
-0.9440558701	0.0103078026
-0.933288535	0.011225114
-0.9216092981	0.0121314577
-0.909029571	0.01302594789
-0.895561645	0.0139077107
-0.8812186794	0.0147758845
-0.8660146885	0.01562962108
-0.8499645279	0.0164680862
-0.8330838799	0.0172904606
-0.8153892383	0.0180959407
-0.7968978924	0.0188837396
-0.7776279096	0.0196530875
-0.7575981185	0.0204032326
-0.7368280898	0.0211334421
-0.7153381176	0.0218430024
-0.6931491994	0.0225312203
-0.6702830156	0.02319742319
-0.6467619085	0.0238409603
-0.6226088602	0.0244612027
-0.5978474702	0.02505754448
-0.5725019326	0.02562940291
-0.5465970121	0.0261762192
-0.5201580199	0.0266974592
-0.4932107892	0.0271926134
-0.4657816498	0.0276611982
-0.4378974022	0.0281027557
-0.4095852917	0.0285168543
-0.3808729816	0.0289030896
-0.3517885264	0.02926108411
-0.3223603439	0.02959048806
-0.292617188	0.0298909796
-0.2625881204	0.03016226511
-0.2323024818	0.03040407953
-0.2017898641	0.0306161866
-0.1710800805	0.03079837903
-0.1402031372	0.0309504789
-0.1091892036	0.0310723374
-0.07806858281	0.0311638357
-0.0468716824	0.03122488425
-0.01562898442	0.0312554235
0.01562898442	0.0312554235
0.0468716824	0.03122488425
0.07806858281	0.0311638357
0.1091892036	0.0310723374
0.1402031372	0.0309504789
0.1710800805	0.03079837903
0.2017898641	0.0306161866
0.2323024818	0.03040407953
0.2625881204	0.03016226511
0.292617188	0.0298909796
0.3223603439	0.02959048806
0.3517885264	0.02926108411
0.3808729816	0.0289030896
0.4095852917	0.0285168543
0.4378974022	0.0281027557
0.4657816498	0.0276611982
0.4932107892	0.0271926134
0.5201580199	0.0266974592
0.5465970121	0.0261762192
0.5725019326	0.02562940291
0.5978474702	0.02505754448
0.6226088602	0.0244612027
0.6467619085	0.0238409603
0.6702830156	0.02319742319
0.6931491994	0.0225312203
0.7153381176	0.0218430024
0.7368280898	0.0211334421
0.7575981185	0.0204032326
0.7776279096	0.0196530875
0.7968978924	0.0188837396
0.8153892383	0.0180959407
0.8330838799	0.0172904606
0.8499645279	0.0164680862
0.8660146885	0.01562962108
0.8812186794	0.0147758845
0.895561645	0.0139077107
0.909029571	0.01302594789
0.9216092981	0.0121314577
0.933288535	0.011225114
0.9440558701	0.0103078026
0.9539007829	0.0093804197
0.9628136543	0.0084438715
0.9707857758	0.0074990733
0.9778093585	0.0065469485
0.9838775407	0.005588428
0.9889843952	0.0046244501
0.993124937	0.0036559612
0.9962951347	0.00268392537
0.9984919506	0.0017093927
0.9997137268	7.346345E-4
