-0.99689348407464954	0.00796819249616661
-0.98366812327974721	0.0184664683110909591
-0.96002186496830751	0.028784707883323369
-0.92620004742927433	0.03879919256962705
-0.88256053579205268	0.048402672830594053
-0.8295657623827684	0.05749315621761907
-0.76777743210482619	0.0659742298821805
-0.6978504947933158	0.07375597473770521
-0.620526182989242861	0.08075589522942022
-0.536624148142019899	0.08689978720108298
-0.447033769538089177	0.092122522237786129
-0.352704725530878113	0.09636873717464426
-0.254636926167889846	0.09959342058679527
-0.15386991360858355	0.1017623897484055
-0.051471842555317696	0.10285265289355884
0.051471842555317696	0.10285265289355884
0.153869913608583547	0.1017623897484055
0.254636926167889846	0.09959342058679527
0.35270472553087811	0.09636873717464426
0.44703376953808918	0.092122522237786129
0.536624148142019899	0.08689978720108298
0.620526182989242861	0.08075589522942022
0.6978504947933158	0.07375597473770521
0.76777743210482619	0.0659742298821805
0.8295657623827684	0.05749315621761907
0.88256053579205268	0.048402672830594057
0.92620004742927433	0.038799192569627046
0.96002186496830751	0.02878470788332337
0.98366812327974721	0.018466468311090959
0.99689348407464954	0.00796819249616661
